Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
GA,1,479,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,480,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,481,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,482,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,483,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,484,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,485,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,486,9166,3,7012,1446,667,0,15381,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,487,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,488,11242,4,8490,1626,1077,0,19460,9287,4,4,4,49,0,4.9864ns,-,-,-,-,18,-,-
GA,1,489,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,490,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,491,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,492,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,493,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,494,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,495,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,496,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,497,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,498,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,499,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,500,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,501,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,502,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,503,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,504,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,505,11653,3,9323,1518,786,0,20279,9634,3,3,3,26,0,5.9653ns,-,-,-,-,10,-,-
GA,1,506,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,507,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,508,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,509,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,510,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,511,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,512,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,513,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,514,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,515,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,516,11653,3,9323,1518,786,0,20279,9634,3,3,3,26,0,5.9653ns,-,-,-,-,10,-,-
GA,1,517,9168,5,6884,1416,804,4,15691,7515,5,5,5,60,0,6.2553ns,-,-,-,-,18,-,-
GA,1,518,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,519,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,520,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,521,,,,,,,,,,,,,,,,,,,,,
GA,1,522,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,523,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,524,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,525,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,526,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,527,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,528,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,529,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,530,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,531,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,532,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,533,15372,6,12077,2070,1179,0,25796,12387,6,6,6,46,0,6.0531ns,-,-,-,-,20,-,-
GA,1,534,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,535,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,536,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,537,9169,5,6884,1416,804,4,15693,7516,5,5,5,61,0,6.2253ns,-,-,-,-,18,-,-
GA,1,538,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,539,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,540,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,541,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,542,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,543,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,544,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,545,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,546,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,547,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,548,11653,3,9323,1518,786,0,20279,9634,3,3,3,26,0,5.9653ns,-,-,-,-,10,-,-
GA,1,549,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,550,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,551,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,552,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,553,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,554,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,555,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,556,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,557,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,558,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,559,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,560,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,561,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,562,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,563,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,564,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,565,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,566,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,567,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,568,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,569,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,570,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,571,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,572,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,573,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,574,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,575,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,576,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,577,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,578,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,579,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,580,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,581,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,582,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,583,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,584,16356,5,13349,1866,1101,0,26834,12762,5,5,5,40,-,6.5157ns,-,-,-,-,14,-,-
GA,1,585,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,586,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,587,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,588,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,589,11242,4,8490,1626,1077,0,19460,9287,4,4,4,49,0,4.9864ns,-,-,-,-,18,-,-
GA,1,590,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,591,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,592,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,593,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,594,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,595,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,596,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,597,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,598,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,599,18882,7,15413,2184,1228,0,30262,14287,7,7,7,57,-,6.1197ns,-,-,-,-,20,-,-
GA,1,600,,,,,,,,,,,,,,,,,,,,,
GA,1,601,16738,5,13785,1854,1068,0,28721,13791,5,5,5,31,-,6.0433ns,-,-,-,-,15,-,-
GA,1,602,10950,7,7952,2076,848,14,18998,8909,8,8,8,60,-,4.819ns,-,-,-,-,34,-,-
GA,1,603,11768,5,8859,1848,1009,10,19176,8990,5,5,5,42,0,4.5581ns,-,-,-,-,21,-,-
GA,1,604,14777,6,11829,1842,1042,10,24709,11761,6,6,6,54,-,4.7953ns,-,-,-,-,25,-,-
GA,1,605,,,,,,,,,,,,,,,,,,,,,
GA,1,606,15661,5,12841,1884,890,0,27689,13210,6,6,6,46,-,5.4113ns,-,-,-,-,17,-,-
GA,1,607,15641,7,12363,2082,1132,10,25386,11983,7,7,7,54,-,4.7433ns,-,-,-,-,31,-,-
GA,1,608,11695,7,8328,2082,1211,10,20436,9506,8,8,8,64,-,5.7299ns,-,-,-,-,25,-,-
GA,1,609,11080,7,7770,2100,1148,0,19449,9190,8,8,8,62,-,4.1115ns,-,-,-,-,35,-,-
GA,1,610,10466,7,6795,2202,1402,0,17239,7882,7,7,7,67,-,5.0063ns,-,-,-,-,33,-,-
GA,1,611,,,,,,,,,,,,,,,,,,,,,
GA,1,612,12329,7,9217,1950,1104,10,20169,9161,7,7,7,48,0,4.5665ns,-,-,-,-,29,-,-
GA,1,613,14989,8,11370,2070,1477,0,25427,11844,8,8,8,72,-,4.7547ns,-,-,-,-,30,-,-
GA,1,614,18081,6,15130,2070,840,0,29157,14013,6,6,6,41,-,5.2196ns,-,-,-,-,17,-,-
GA,1,615,13109,8,9753,2088,1201,10,21808,10239,8,8,8,57,-,5.2763ns,-,-,-,-,34,-,-
GA,1,616,20038,5,17201,2022,762,4,32896,15702,5,5,5,49,-,7.3509ns,-,-,-,-,13,-,-
GA,1,617,14011,9,10858,1998,1063,4,23160,10718,10,10,10,88,-,5.3597ns,-,-,-,-,31,-,-
GA,1,618,18157,5,14757,2418,917,4,30698,14384,5,5,5,61,0,6.9027ns,-,-,-,-,9,-,-
GA,1,619,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,620,15926,7,12912,1974,967,10,28152,13251,8,8,8,63,-,5.4163ns,-,-,-,-,25,-,-
GA,1,621,14039,5,10166,1986,1804,0,26523,12168,6,6,6,83,-,5.5238ns,-,-,-,-,17,-,-
GA,1,622,12921,7,9887,2076,901,0,21838,10319,7,7,7,57,-,5.6881ns,-,-,-,-,32,-,-
GA,1,623,17595,5,14484,1974,1098,0,30010,14313,5,5,5,39,-,5.1513ns,-,-,-,-,25,-,-
GA,1,624,12797,5,9708,2082,959,0,21769,10286,6,6,6,48,-,5.2813ns,-,-,-,-,17,-,-
GA,1,625,18157,5,14757,2418,917,4,30698,14384,5,5,5,61,0,6.9027ns,-,-,-,-,9,-,-
GA,1,626,19737,6,16556,2094,1018,0,32265,15189,6,6,6,69,0,5.3039ns,-,-,-,-,19,-,-
GA,1,627,,,,,,,,,,,,,,,,,,,,,
GA,1,628,10444,7,6795,2202,1378,0,17213,7856,7,7,7,69,-,5.0063ns,-,-,-,-,33,-,-
GA,1,629,11695,7,8328,2082,1211,10,20436,9506,8,8,8,64,-,5.7299ns,-,-,-,-,25,-,-
GA,1,630,11695,7,8328,2082,1211,10,20414,9506,8,8,8,64,-,5.7299ns,-,-,-,-,25,-,-
GA,1,631,14835,6,12057,1854,854,4,24647,11708,6,6,6,66,-,4.856ns,-,-,-,-,24,-,-
GA,1,632,13854,7,10580,2064,1150,10,23561,10929,7,7,7,50,-,5.8049ns,-,-,-,-,24,-,-
GA,1,633,11507,4,7903,2358,1203,0,18229,8568,4,4,4,43,-,4.41ns,-,-,-,-,13,-,-
GA,1,634,10176,5,6996,1962,1173,0,16423,7682,5,5,5,45,-,4.6397ns,-,-,-,-,25,-,-
GA,1,635,18157,5,14757,2418,917,4,30698,14384,5,5,5,61,0,6.9027ns,-,-,-,-,9,-,-
GA,1,636,14094,6,10350,2202,1460,0,23888,11193,6,6,6,82,0,4.9363ns,-,-,-,-,25,-,-
GA,1,637,11317,4,7623,2262,1383,0,18380,8572,4,4,4,49,-,4.8081ns,-,-,-,-,13,-,-
GA,1,638,14482,3,11991,1638,812,0,24083,11200,3,3,3,41,0,4.9103ns,-,-,-,-,9,-,-
GA,1,639,14057,7,10871,2028,1074,4,23594,10953,7,7,7,80,-,5.8201ns,-,-,-,-,20,-,-
GA,1,640,15926,7,12912,1974,967,10,28152,13251,8,8,8,63,-,5.4163ns,-,-,-,-,25,-,-
GA,1,641,12149,5,8631,2094,1362,0,20759,9567,6,6,6,62,-,5.2813ns,-,-,-,-,17,-,-
GA,1,642,11833,7,8557,2082,1126,10,20618,9730,8,8,8,58,-,5.2013ns,-,-,-,-,21,-,-
GA,1,643,16707,2,14512,1662,519,0,28291,13299,2,2,2,14,0,5.676ns,-,-,-,-,2,-,-
GA,1,644,19305,6,14612,3168,1441,0,30225,13978,6,6,6,84,-,5.3039ns,-,-,-,-,19,-,-
GA,1,645,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,646,21081,10,17233,2310,1407,4,34866,16299,10,10,10,127,-,5.8933ns,-,-,-,-,28,-,-
GA,1,647,11525,3,9147,1740,601,0,19683,9400,4,4,4,37,-,4.9127ns,-,-,-,-,11,-,-
GA,1,648,11695,7,8328,2082,1211,10,20436,9506,8,8,8,64,-,5.7299ns,-,-,-,-,25,-,-
GA,1,649,18157,5,14757,2418,917,4,30698,14384,5,5,5,61,0,6.9027ns,-,-,-,-,9,-,-
GA,1,650,13854,7,10580,2064,1150,10,23561,10929,7,7,7,50,-,5.8049ns,-,-,-,-,24,-,-
GA,1,651,,,,,,,,,,,,,,,,,,,,,
GA,1,652,14386,7,10249,2076,1953,10,26959,12240,8,8,8,98,-,5.6438ns,-,-,-,-,25,-,-
GA,1,653,14057,7,10871,2028,1074,4,23594,10953,7,7,7,80,-,5.8201ns,-,-,-,-,20,-,-
GA,1,654,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,655,,,,,,,,,,,,,,,,,,,,,
GA,1,656,18157,5,14757,2418,917,4,30698,14384,5,5,5,61,0,6.9027ns,-,-,-,-,9,-,-
GA,1,657,14057,7,10871,2028,1074,4,23594,10953,7,7,7,80,-,5.8201ns,-,-,-,-,20,-,-
GA,1,658,14057,7,10871,2028,1074,4,23594,10953,7,7,7,80,-,5.8201ns,-,-,-,-,20,-,-
GA,1,659,11317,4,7623,2262,1383,0,18380,8572,4,4,4,49,-,4.8081ns,-,-,-,-,13,-,-
GA,1,660,15926,7,12912,1974,967,10,28130,13251,8,8,8,63,-,5.4163ns,-,-,-,-,25,-,-
GA,1,661,11833,7,8557,2082,1126,10,20618,9730,8,8,8,58,-,5.2013ns,-,-,-,-,21,-,-
GA,1,662,14536,4,11753,1878,861,0,25570,12119,5,5,5,44,-,5.3048ns,-,-,-,-,14,-,-
GA,1,663,11973,5,8890,1668,1352,4,21038,9858,6,6,6,59,-,4.9127ns,-,-,-,-,19,-,-
GA,1,664,15926,7,12912,1974,967,10,28152,13251,8,8,8,63,-,5.4163ns,-,-,-,-,25,-,-
GA,1,665,11087,5,8317,2004,702,0,18918,9048,7,7,7,64,-,4.4461ns,-,-,-,-,20,-,-
GA,1,666,15926,7,12912,1974,967,10,28152,13251,8,8,8,63,-,5.4163ns,-,-,-,-,25,-,-
GA,1,667,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,668,12797,5,9708,2082,959,0,21769,10286,6,6,6,48,-,5.2813ns,-,-,-,-,17,-,-
GA,1,669,12164,6,8895,1668,1513,4,21760,10157,7,7,7,84,-,4.9613ns,-,-,-,-,18,-,-
GA,1,670,13026,7,9712,2082,1162,10,22467,10533,8,8,8,60,-,5.2813ns,-,-,-,-,21,-,-
GA,1,671,11555,3,9287,1662,569,0,19755,9447,4,4,4,37,-,4.9127ns,-,-,-,-,11,-,-
GA,1,672,8471,7,4976,2100,1325,10,14530,6654,8,8,8,60,-,5.4713ns,-,-,-,-,21,-,-
GA,1,673,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,674,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,675,11525,3,9147,1740,601,0,19683,9400,4,4,4,37,-,4.9127ns,-,-,-,-,11,-,-
GA,1,676,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,677,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,678,11555,3,9287,1662,569,0,19777,9447,4,4,4,37,-,4.9127ns,-,-,-,-,11,-,-
GA,1,679,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,680,,,,,,,,,,,,,,,,,,,,,
GA,1,681,9311,4,5937,2172,1152,0,15346,7058,5,5,5,50,-,5.5281ns,-,-,-,-,14,-,-
GA,1,682,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,683,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,684,11551,3,9428,1410,691,0,19248,9182,3,3,3,22,0,5.9653ns,-,-,-,-,10,-,-
GA,1,685,13133,6,10386,1752,942,0,22107,10444,6,6,6,53,-,6.2353ns,-,-,-,-,22,-,-
GA,1,686,18323,6,15171,2046,1061,0,30578,14493,6,6,6,45,-,7.1722ns,-,-,-,-,20,-,-
GA,1,687,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,688,8471,7,4976,2100,1325,10,14530,6654,8,8,8,60,-,5.4713ns,-,-,-,-,21,-,-
GA,1,689,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,690,8305,7,4836,2196,1201,10,14020,6426,8,8,8,62,-,5.3513ns,-,-,-,-,21,-,-
GA,1,691,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,692,20228,7,16988,2094,1074,0,32937,15426,7,7,7,72,-,7.4256ns,-,-,-,-,21,-,-
GA,1,693,9009,6,5303,1884,1744,4,16266,7472,7,7,7,74,-,6.2999ns,-,-,-,-,18,-,-
GA,1,694,11065,4,7573,2160,1267,0,19057,9017,5,5,5,65,-,5.0627ns,-,-,-,-,19,-,-
GA,1,695,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,696,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,697,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,698,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,699,,,,,,,,,,,,,,,,,,,,,
GA,1,700,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,701,20681,7,17268,2292,1041,0,33478,15676,7,7,7,80,-,6.8972ns,-,-,-,-,21,-,-
GA,1,702,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,703,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,704,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,705,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,706,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,707,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,708,,,,,,,,,,,,,,,,,,,,,
GA,1,709,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,710,18462,5,15371,1986,1055,0,30233,13954,5,5,5,50,0,5.2797ns,-,-,-,-,17,-,-
GA,1,711,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,712,14348,5,11263,2190,845,0,23947,11337,6,6,6,50,-,5.0513ns,-,-,-,-,19,-,-
GA,1,713,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,714,13019,5,10246,1746,958,0,21912,10371,6,6,6,69,-,5.2097ns,-,-,-,-,19,-,-
GA,1,715,11551,3,9428,1410,691,0,19248,9182,3,3,3,22,0,5.9653ns,-,-,-,-,10,-,-
GA,1,716,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,717,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,718,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
