Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,3592,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3593,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3594,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3595,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3596,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3597,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3598,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3599,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3600,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3601,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3602,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3603,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3604,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3605,8495,14,2771,3408,2183,15,14899,6882,14,14,14,118,-,4.2266ns,-,-,-,-,36,-,-
BF,1,3606,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3607,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3608,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3609,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3610,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3611,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3612,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3613,9688,19,3951,3552,2076,0,16563,7987,19,19,19,109,-,3.3466ns,-,-,-,-,28,-,-
BF,1,3614,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3615,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3616,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3617,7195,12,2650,2406,2052,0,13180,6200,12,12,12,87,-,6.0303ns,-,-,-,-,20,-,-
BF,1,3618,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3619,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3620,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3621,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3622,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3623,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3624,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3625,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3626,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3627,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3628,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3629,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3630,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3631,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3632,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3633,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3634,5938,10,1767,2856,1193,15,9635,4533,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3635,5929,10,1767,2850,1190,15,9622,4526,10,10,10,107,-,4.2016ns,-,-,-,-,38,-,-
BF,1,3636,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3637,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3638,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3639,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3640,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3641,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3642,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3643,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3644,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3645,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3646,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3647,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3648,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3649,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3650,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3651,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3652,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3653,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3654,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3655,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3656,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3657,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3658,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3659,7809,15,2777,2832,2060,15,14020,6511,15,15,15,125,-,4.2266ns,-,-,-,-,45,-,-
BF,1,3660,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3661,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3662,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3663,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3664,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3665,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3666,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3667,9110,21,3957,3048,1980,0,15828,7674,21,21,21,125,-,3.3466ns,-,-,-,-,38,-,-
BF,1,3668,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3669,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3670,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3671,8654,14,3753,2868,1909,0,14834,7093,14,14,14,124,-,6.2403ns,-,-,-,-,30,-,-
BF,1,3672,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3673,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3674,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3675,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3676,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3677,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3678,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3679,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3680,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3681,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3682,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3683,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3684,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3685,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3686,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3687,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3688,9571,8,1780,4326,3276,15,17630,7284,8,8,8,174,-,4.2016ns,-,-,-,-,28,-,-
BF,1,3689,9094,9,1782,4332,2857,15,15949,6758,9,9,9,108,-,4.2016ns,-,-,-,-,31,-,-
BF,1,3690,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3691,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3692,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3693,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3694,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3695,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3696,12767,20,4096,4554,3943,0,23578,10468,20,20,20,174,-,3.3466ns,-,-,-,-,31,-,-
BF,1,3697,,,,,,,,,,,,,,,,,,,,,
BF,1,3698,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3699,,,,,,,,,,,,,,,,,,,,,
BF,1,3700,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3701,,,,,,,,,,,,,,,,,,,,,
BF,1,3702,12767,20,4096,4554,3943,0,23578,10468,20,20,20,174,-,3.3466ns,-,-,-,-,31,-,-
BF,1,3703,,,,,,,,,,,,,,,,,,,,,
BF,1,3704,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3705,,,,,,,,,,,,,,,,,,,,,
BF,1,3706,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3707,,,,,,,,,,,,,,,,,,,,,
BF,1,3708,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3709,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3710,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3711,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3712,11626,13,3022,4326,4070,15,22155,9479,13,13,13,193,-,4.2266ns,-,-,-,-,35,-,-
BF,1,3713,10983,14,2790,4314,3729,15,20370,8754,14,14,14,135,-,4.2266ns,-,-,-,-,38,-,-
BF,1,3714,12767,20,4096,4554,3943,0,23578,10468,20,20,20,174,-,3.3466ns,-,-,-,-,31,-,-
BF,1,3715,,,,,,,,,,,,,,,,,,,,,
BF,1,3716,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3717,,,,,,,,,,,,,,,,,,,,,
BF,1,3718,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3719,,,,,,,,,,,,,,,,,,,,,
BF,1,3720,12767,20,4096,4554,3943,0,23578,10468,20,20,20,174,-,3.3466ns,-,-,-,-,31,-,-
BF,1,3721,,,,,,,,,,,,,,,,,,,,,
BF,1,3722,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3723,,,,,,,,,,,,,,,,,,,,,
BF,1,3724,9229,11,2581,3078,3417,0,17900,7719,11,11,11,153,-,6.0753ns,-,-,-,-,21,-,-
BF,1,3725,,,,,,,,,,,,,,,,,,,,,
BF,1,3726,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3727,,,,,,,,,,,,,,,,,,,,,
BF,1,3728,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3729,,,,,,,,,,,,,,,,,,,,,
BF,1,3730,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3731,,,,,,,,,,,,,,,,,,,,,
BF,1,3732,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3733,,,,,,,,,,,,,,,,,,,,,
BF,1,3734,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3735,,,,,,,,,,,,,,,,,,,,,
BF,1,3736,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3737,,,,,,,,,,,,,,,,,,,,,
BF,1,3738,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3739,,,,,,,,,,,,,,,,,,,,,
BF,1,3740,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3741,,,,,,,,,,,,,,,,,,,,,
BF,1,3742,12607,8,1756,4326,6275,9,26985,10067,8,8,8,241,-,4.4666ns,-,-,-,-,22,-,-
BF,1,3743,,,,,,,,,,,,,,,,,,,,,
BF,1,3744,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3745,,,,,,,,,,,,,,,,,,,,,
BF,1,3746,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3747,,,,,,,,,,,,,,,,,,,,,
BF,1,3748,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3749,,,,,,,,,,,,,,,,,,,,,
BF,1,3750,15714,20,4114,4530,6893,0,32154,13069,20,20,20,177,-,3.4166ns,-,-,-,-,25,-,-
BF,1,3751,,,,,,,,,,,,,,,,,,,,,
BF,1,3752,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3753,,,,,,,,,,,,,,,,,,,,,
BF,1,3754,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3755,,,,,,,,,,,,,,,,,,,,,
BF,1,3756,15714,20,4114,4530,6893,0,32154,13069,20,20,20,177,-,3.4166ns,-,-,-,-,25,-,-
BF,1,3757,,,,,,,,,,,,,,,,,,,,,
BF,1,3758,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3759,,,,,,,,,,,,,,,,,,,,,
BF,1,3760,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3761,,,,,,,,,,,,,,,,,,,,,
BF,1,3762,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3763,,,,,,,,,,,,,,,,,,,,,
BF,1,3764,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3765,,,,,,,,,,,,,,,,,,,,,
BF,1,3766,14116,13,3003,4032,6872,0,29980,11751,13,13,13,209,-,4.3386ns,-,-,-,-,29,-,-
BF,1,3767,,,,,,,,,,,,,,,,,,,,,
BF,1,3768,15714,20,4114,4530,6893,0,32154,13069,20,20,20,177,-,3.4166ns,-,-,-,-,25,-,-
BF,1,3769,,,,,,,,,,,,,,,,,,,,,
BF,1,3770,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3771,,,,,,,,,,,,,,,,,,,,,
BF,1,3772,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3773,,,,,,,,,,,,,,,,,,,,,
BF,1,3774,15714,20,4114,4530,6893,0,32154,13069,20,20,20,177,-,3.4166ns,-,-,-,-,25,-,-
BF,1,3775,,,,,,,,,,,,,,,,,,,,,
BF,1,3776,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3777,,,,,,,,,,,,,,,,,,,,,
BF,1,3778,15972,13,4793,4002,7011,0,32557,13031,13,13,13,166,-,4.9187ns,-,-,-,-,17,-,-
BF,1,3779,,,,,,,,,,,,,,,,,,,,,
BF,1,3780,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3781,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3782,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3783,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3784,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3785,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3786,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3787,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3788,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3789,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3790,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3791,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3792,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3793,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3794,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3795,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3796,7062,8,1766,3408,1711,15,12136,5411,8,8,8,162,-,4.2016ns,-,-,-,-,20,-,-
BF,1,3797,6589,9,1768,3414,1290,15,10459,4870,9,9,9,102,-,4.2016ns,-,-,-,-,23,-,-
BF,1,3798,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3799,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3800,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3801,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3802,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3803,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3804,10139,19,4079,3540,2359,0,17910,8513,19,19,19,161,-,3.3466ns,-,-,-,-,22,-,-
BF,1,3805,,,,,,,,,,,,,,,,,,,,,
BF,1,3806,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3807,,,,,,,,,,,,,,,,,,,,,
BF,1,3808,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3809,,,,,,,,,,,,,,,,,,,,,
BF,1,3810,10139,19,4079,3540,2359,0,17910,8513,19,19,19,161,-,3.3466ns,-,-,-,-,22,-,-
BF,1,3811,,,,,,,,,,,,,,,,,,,,,
BF,1,3812,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3813,,,,,,,,,,,,,,,,,,,,,
BF,1,3814,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3815,,,,,,,,,,,,,,,,,,,,,
BF,1,3816,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3817,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3818,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3819,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3820,9116,13,3006,3408,2507,15,16663,7608,13,13,13,180,-,4.2266ns,-,-,-,-,27,-,-
BF,1,3821,8473,14,2774,3396,2166,15,14874,6879,14,14,14,122,-,4.2266ns,-,-,-,-,30,-,-
BF,1,3822,10139,19,4079,3540,2359,0,17910,8513,19,19,19,161,-,3.3466ns,-,-,-,-,22,-,-
BF,1,3823,,,,,,,,,,,,,,,,,,,,,
BF,1,3824,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3825,,,,,,,,,,,,,,,,,,,,,
BF,1,3826,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3827,,,,,,,,,,,,,,,,,,,,,
BF,1,3828,10139,19,4079,3540,2359,0,17910,8513,19,19,19,161,-,3.3466ns,-,-,-,-,22,-,-
BF,1,3829,,,,,,,,,,,,,,,,,,,,,
BF,1,3830,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3831,,,,,,,,,,,,,,,,,,,,,
BF,1,3832,8539,11,3661,2394,2337,0,15780,7283,11,11,11,147,-,6.0853ns,-,-,-,-,13,-,-
BF,1,3833,,,,,,,,,,,,,,,,,,,,,
BF,1,3834,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3835,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
BF,1,3836,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3837,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
BF,1,3838,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3839,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
BF,1,3840,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3841,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
BF,1,3842,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3843,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
BF,1,3844,6417,9,1780,2868,1578,15,11350,5120,9,9,9,176,-,4.2016ns,-,-,-,-,29,-,-
BF,1,3845,5939,10,1782,2850,1172,15,9668,4564,10,10,10,120,-,4.2016ns,-,-,-,-,32,-,-
